"SYMBOL","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","DATE"
"5PAISA",166.8,166.8,152.8,163.9,164,166.8,2020-06-12
"5PAISA",164,169,160,165.15,167.6,163.9,2020-06-15
"5PAISA",167.75,169.7,160.05,161.05,160.05,165.15,2020-06-16
"5PAISA",161.1,170,161.1,168.6,169.85,161.05,2020-06-17
"5PAISA",165.05,190,165.05,171.95,172.4,168.6,2020-06-18
"5PAISA",171.85,179,171.85,177.3,174.5,171.95,2020-06-19
"5PAISA",174.05,194,174,188.65,194,177.3,2020-06-22
"5PAISA",192,200.9,192,199.85,199,188.65,2020-06-23
"5PAISA",205,235.55,202.95,219.4,213.15,199.85,2020-06-24
"5PAISA",219,263.25,205.5,251.15,249.8,219.4,2020-06-25
"5PAISA",249.8,249.8,228.05,234,233.1,251.15,2020-06-26
"5PAISA",233,233,213.3,216.2,217.5,234,2020-06-29
"5PAISA",221.9,230.2,216.3,222.9,224,216.2,2020-06-30
"5PAISA",224,228,202,225.9,227,222.9,2020-07-01
"5PAISA",227,235.55,217.1,230.8,231.85,225.9,2020-07-02
"5PAISA",231.85,237,226.95,233,229,230.8,2020-07-03
"5PAISA",231.5,247.9,229,235.25,234,233,2020-07-06
"5PAISA",235.25,247.4,230.3,244.85,243.05,235.25,2020-07-07
"5PAISA",254.4,255,240.5,243.05,243.45,244.85,2020-07-08
"5PAISA",248.35,260.75,244,256,255,243.05,2020-07-09
"5PAISA",253.95,281.6,251.05,281.6,281.6,256,2020-07-10
"5PAISA",301.9,309.75,290,309.75,309.75,281.6,2020-07-13
"5PAISA",325.2,325.2,325.2,325.2,325.2,309.75,2020-07-14
"5PAISA",341.45,341.45,341.45,341.45,341.45,325.2,2020-07-15
"5PAISA",358.5,358.5,358.5,358.5,358.5,341.45,2020-07-16
"5PAISA",376.4,376.4,340.6,348.5,350,358.5,2020-07-17
"5PAISA",344,365.9,331.1,365.9,365.9,348.5,2020-07-20
"5PAISA",379.4,384.15,367,384.15,384.15,365.9,2020-07-21
"5PAISA",390,403.35,373.15,403.35,403.35,384.15,2020-07-22
"5PAISA",419.9,423.5,415.05,423.5,423.5,403.35,2020-07-23
"5PAISA",439.95,444.65,410.3,444.65,444.65,423.5,2020-07-24
"5PAISA",456.8,465,422.45,422.45,422.45,444.65,2020-07-27
"5PAISA",401.35,401.35,401.35,401.35,401.35,422.45,2020-07-28
"5PAISA",381.3,399.85,381.3,381.3,381.3,401.35,2020-07-29
"5PAISA",362.25,362.25,362.25,362.25,362.25,381.3,2020-07-30
"5PAISA",344.15,344.15,344.15,344.15,344.15,362.25,2020-07-31
"5PAISA",326.95,326.95,326.95,326.95,326.95,344.15,2020-08-03
"5PAISA",316.05,343.25,316.05,343.25,343.25,326.95,2020-08-04
"5PAISA",360.4,360.4,360.4,360.4,360.4,343.25,2020-08-05
"5PAISA",378.4,378.4,362.3,378.4,378.4,360.4,2020-08-06
"5PAISA",389.95,395,367.05,382.65,383.65,378.4,2020-08-07
"5PAISA",384,390,363.55,371.7,373.75,382.65,2020-08-10
"5PAISA",365.95,377.9,355,360,361,371.7,2020-08-11
"5PAISA",360,364.95,348,351.5,352,360,2020-08-12
"5PAISA",360,360,347.05,350.4,352,351.5,2020-08-13
"5PAISA",350.45,366,347.05,355.35,352.55,350.4,2020-08-14
"5PAISA",355,355,337.6,337.6,337.6,355.35,2020-08-17
"5PAISA",337.6,354,321.55,351.1,353.7,337.6,2020-08-18
"5PAISA",353,357,339,344.35,345,351.1,2020-08-19
"5PAISA",344,346,334.25,344.2,346,344.35,2020-08-20
"5PAISA",346.2,355,338,352.05,352,344.2,2020-08-21
"5PAISA",352.05,352.05,338,351.15,351.9,352.05,2020-08-24
"5PAISA",348,355,343,352.35,353.9,351.15,2020-08-25
"5PAISA",353.9,360.4,340,353.7,360.4,352.35,2020-08-26
"5PAISA",355,364.9,350,361.4,361,353.7,2020-08-27
"5PAISA",361.4,379.45,355,378.05,379.45,361.4,2020-08-28
"5PAISA",378.05,380,359.15,359.15,359.15,378.05,2020-08-31
"5PAISA",359.15,359.15,342,343.15,343,359.15,2020-09-01
"5PAISA",335.1,360.3,335.1,359.5,359,343.15,2020-09-02
"5PAISA",350,377.45,344,377.2,377.2,359.5,2020-09-03
"5PAISA",380,396.05,380,396.05,396.05,377.2,2020-09-04
"5PAISA",413.95,414,376.25,377.95,380,396.05,2020-09-07
"5PAISA",360.1,378.95,359.1,361.1,368,377.95,2020-09-08
"5PAISA",344,359.9,343.05,347.7,350,361.1,2020-09-09
"5PAISA",345,361,345,349.6,353.9,347.7,2020-09-10
"5PAISA",353.9,367.05,347.65,365.9,367,349.6,2020-09-11
"5PAISA",365.9,384.15,360.5,384.05,384.15,365.9,2020-09-14
"5PAISA",396,396,381,387.15,385,384.05,2020-09-15
"5PAISA",387,390,376.25,385,385,387.15,2020-09-16
"5PAISA",366,384.8,366,381.95,383.9,385,2020-09-17
"5PAISA",381.95,390,372,379.7,380,381.95,2020-09-18
"5PAISA",389.9,389.95,360.75,361.9,361.5,379.7,2020-09-21
"5PAISA",361.9,376.8,343.85,368,368.5,361.9,2020-09-22
"5PAISA",351.05,369.95,349.6,354.1,358,368,2020-09-23
"5PAISA",355,360,336.4,341.25,337,354.1,2020-09-24
"5PAISA",351,358.3,331.4,343.15,347.95,341.25,2020-09-25
"5PAISA",356.05,356.05,330.05,346.85,345,343.15,2020-09-28
